id_cidade|ds_cidade|id_estado
1044|Betim|1
33|ACRELANDIA|2
481|ASSIS BRASIL|2
945|BRASILEIA|2
1371|CAPIXABA|2
1832|CRUZEIRO DO SUL|2
2001|Cravinhos|2
2208|EPITACIOLANDIA|2
2320|FEIJO|2
3833|MANCIO LIMA|2
3849|MANOEL URBANO|2
5556|RIO BRANCO|2
5695|Rio Branco|2
6504|SENA MADUREIRA|2
6512|SENADOR GUIOMARD|2
6759|SÃO PAULO|2
6895|TARAUACA|2
7147|UBERLANDIA|2
7438|XAPURI|2
59|AGUA BRANCA|3
244|ANADIA|3
387|ARAPIRACA|3
488|ATALAIA|3
557|Arapiraca|3
613|BALSAMO (ARAPIRACA)|3
619|BANANEIRAS (ARAPIRACA)|3
662|BARRA DE SANTO ANTONIO|3
667|BARRA DE SAO MIGUEL|3
691|BARRA GRANDE (MARAGOGI)|3
727|BATALHA|3
752|BELEM|3
766|BELO MONTE|3
840|BOCA DA MATA|3
939|BRANQUINHA|3
1132|CACIMBINHAS|3
1169|CAJARANA (ARAPIRACA)|3
1175|CAJUEIRO|3
1221|CAMPESTRE|3
1238|CAMPO ALEGRE|3
1255|CAMPO GRANDE|3
1290|CANAFISTULA (PALMEIRA DOS INDI|3
1292|CANAPI|3
1316|CANGANDU (ARAPIRACA)|3
1346|CAPELA|3
1443|CARNEIROS|3
1450|CARRASCO (ARAPIRACA)|3
1556|CHA PRETA|3
1620|COITE DO NOIA|3
1636|COLONIA LEOPOLDINA|3
1706|CONTAGEM|3
1711|COQUEIRO SECO|3
1773|CORURIPE|3
1774|CORURIPE DA CAL (PALMEIRA DOS|3
1792|CRAIBAS|3
1897|Cajueiro|3
2021|DELMIRO GOUVEIA|3
2080|DOIS RIACHOS|3
2252|ESTRELA DE ALAGOAS|3
2323|FEIRA GRANDE|3
2332|FELIZ DESERTO|3
2359|FLEXEIRAS|3
2519|GIRAU DO PONCIANO|3
2695|Girau do Ponciano|3
2773|IBATEGUARA|3
2845|IGACI|3
2862|IGREJA NOVA|3
2926|INHAPI|3
3212|Igaci|3
3224|Inhapi|3
3291|JACARE DOS HOMENS|3
3306|JACUIPE|3
3352|JAPARATINGA|3
3367|JARAMATAIA|3
3397|JEQUIA DA PRAIA|3
3433|JOAQUIM GOMES|3
3473|JUNDIA|3
3476|JUNQUEIRO|3
3536|Junqueiro|3
3562|LAGOA DA CANOA|3
3572|LAGOA DO CALDEIRAO (PALMEIRA D|3
3573|LAGOA DO CALDEIRAO (PALMEIRA DOS INDIOS)|3
3580|LAGOA DO RANCHO (ARAPIRACA)|3
3617|LAJES DO CALDEIRAO (PALMEIRA D|3
3633|LARANJAL (ARAPIRACA)|3
3674|LIMOEIRO DE ANADIA|3
3730|LUZIAPOLIS (CAMPO ALEGRE)|3
3778|MACEIO|3
3812|MAJOR ISIDORO|3
3861|MAR VERMELHO|3
3873|MARAGOGI|3
3883|MARAVILHA|3
3899|MARECHAL DEODORO|3
3915|MARIBONDO|3
3960|MATA GRANDE|3
3992|MATRIZ DE CAMARAGIBE|3
4027|MESSIAS|3
4042|MINADOR DO NEGRAO|3
4161|MONTEIROPOLIS|3
4230|MURICI|3
4247|Maceio|3
4248|Maceió|3
4266|Marechal Deodoro|3
4277|Matriz de Camaragibe|3
4510|NOVO LINO|3
4575|OLHO D'AGUA DAS FLORES|3
4578|OLHO DAGUA DAS FLORES|3
4579|OLHO DAGUA DO CASADO|3
4581|OLHO DAGUA GRANDE|3
4596|OLIVENCA|3
4625|OURO BRANCO|3
4642|Olho D'Água das Flores|3
4683|PALESTINA|3
4704|PALMEIRA DOS INDIOS|3
4735|PAO DE ACUCAR|3
4800|PARICONHA|3
4803|PARIPUEIRA|3
4829|PASSO DE CAMARAGIBE|3
4874|PAULO JACINTO|3
4938|PENEDO|3
4975|PIACABUCU|3
4994|PILAR|3
5005|PINDOBA|3
5057|PIRANHAS|3
5112|POCO DAS TRINCHEIRAS|3
5187|PORTO CALVO|3
5190|PORTO DE PEDRAS|3
5206|PORTO REAL DO COLEGIO|3
5232|POXIM (CORURIPE)|3
5408|QUEBRANGULO|3
5592|RIO LARGO|3
5666|ROTEIRO|3
5700|Rio Largo|3
5854|SANTA LUZIA DO NORTE|3
5954|SANTANA DO IPANEMA|3
5961|SANTANA DO MUNDAU|3
6000|SANTO ANTONIO (PALMEIRA DOS IN|3
6082|SAO BRAS|3
6248|SAO JOSE DA LAJE|3
6253|SAO JOSE DA TAPERA|3
6337|SAO LUIS DO QUITUNDE|3
6376|SAO MIGUEL DOS CAMPOS|3
6377|SAO MIGUEL DOS MILAGRES|3
6421|SAO SEBASTIAO|3
6483|SATUBA|3
6520|SENADOR RUI PALMEIRA|3
6706|Santana do Ipanema|3
6860|TANQUE DARCA|3
6883|TAQUARANA|3
6930|TEOTONIO VILELA|3
7006|TRAIPU|3
7174|UNIAO DOS PALMARES|3
7214|UniÃ£o dos Palmares|3
7215|União dos Palmares|3
7303|VICOSA|3
7343|VILA SAO FRANCISCO (ARAPIRACA)|3
7455|arapiraca|3
7507|maceio|3
250|ANAMA|4
289|ANORI|4
332|APUI|4
489|ATALAIA DO NORTE|4
504|AUTAZES|4
650|BARCELOS|4
703|BARREIRINHA|4
778|BENJAMIN CONSTANT|4
794|BERURI|4
836|BOA VISTA DO RAMOS|4
841|BOCA DO ACRE|4
913|BORBA|4
1079|CAAPIRANGA|4
1336|CANUTAMA|4
1397|CARAUARI|4
1409|CAREIRO|4
1606|COARI|4
1616|CODAJAS|4
2165|EIRUNEPE|4
2388|FONTE BOA|4
2756|HUMAITA|4
2988|IRANDUBA|4
3024|ITACOATIARA|4
3118|ITAPIRANGA|4
3497|JUTAI|4
3540|LABREA|4
3829|MANACAPURU|4
3832|MANAUS|4
3846|MANICORE|4
4253|Manaus|4
4347|NHAMUNDA|4
4457|NOVA OLINDA DO NORTE|4
4493|NOVO AIRAO|4
4801|PARINTINS|4
4858|PAUINI|4
5256|PRESIDENTE FIGUEIREDO|4
5606|RIO PRETO DA EVA|4
6026|SANTO ANTONIO DO ICA|4
6141|SAO GABRIEL DA CACHOEIRA|4
6381|SAO PAULO DE OLIVENCA|4
6822|TABATINGA|4
6911|TEFE|4
6991|TONANTINS|4
7192|URUCARA|4
2346|FERREIRA GOMES|5
3634|LARANJAL DO JARI|5
3769|MACAPA|5
4243|Macapa|5
4572|OIAPOQUE|5
4891|PEDRA BRANCA DO AMAPARI|5
5199|PORTO GRANDE|5
5936|SANTANA|5
6557|SERRA DO NAVIO|5
6898|TARTARUGALZINHO|5
11|ABAIRA|6
12|ABARE|6
17|ABRANTES|6
18|ABRANTES (CAMACARI)|6
23|ACAJUTIBA|6
37|ACUPE (SANTO AMARO)|6
45|ADUSTINA|6
65|AGUA FRIA|6
97|AIQUARA|6
107|ALAGOINHAS|6
116|ALCOBACA|6
120|ALEGRE (CONDEUBA)|6
136|ALGODAO (IBIRATAIA)|6
138|ALGODOES|6
139|ALGODOES (QUIJINGUE)|6
142|ALMADINA|6
228|AMARGOSA|6
230|AMELIA RODRIGUES|6
231|AMERICA DOURADA|6
245|ANAGE|6
259|ANDARAI|6
261|ANDORINHA|6
271|ANGICAL|6
276|ANGUERA|6
293|ANTAS|6
297|ANTONIO CARDOSO|6
300|ANTONIO GONCALVES|6
327|APORA|6
330|APUAREMA|6
346|ARACAS|6
349|ARACATU|6
353|ARACI|6
376|ARAMARI|6
388|ARAPIRANGA (RIO DE CONTAS)|6
409|ARATACA|6
412|ARATUIPE|6
433|AREMBEPE|6
434|AREMBEPE (CAMACARI)|6
439|ARGOLO (NOVA VICOSA)|6
440|ARIBICE (EUCLIDES DA CUNHA)|6
454|ARRAIAL DAJUDA|6
455|ARRAIAL DAJUDA (PORTO SEGURO)|6
499|AURELINO LEAL|6
524|Alagoinhas|6
542|Andaraí|6
546|Anguera|6
595|BAIANOPOLIS|6
597|BAIXA GRANDE|6
621|BANDEIRA DO COLONIA (ITAPETING|6
622|BANDEIRA DO COLONIA (ITAPETINGA)|6
630|BANZAE|6
653|BARRA|6
655|BARRA AVENIDA (JEQUIE)|6
657|BARRA DA ESTIVA|6
670|BARRA DO CHOCA|6
677|BARRA DO JACUIPE (CAMACARI)|6
678|BARRA DO MENDES|6
681|BARRA DO POJUCA (CAMACARI)|6
685|BARRA DO ROCHA|6
686|BARRA DO TARRACHIL (CHORROCHO)|6
692|BARRA GRANDE (VERA CRUZ)|6
700|BARREIRAS|6
708|BARREIROS (RIACHAO DO JACUIPE)|6
713|BARRO ALTO|6
717|BARRO PRETO|6
719|BARROCAS|6
732|BATE PE (VITORIA DA CONQUISTA)|6
761|BELMONTE|6
763|BELO CAMPO|6
770|BEM-BOM|6
771|BEM-BOM (CASA NOVA)|6
773|BENDEGO (CANUDOS)|6
807|BIRITINGA|6
820|BOA NOVA|6
838|BOA VISTA DO TUPIM|6
864|BOM JESUS DA LAPA|6
866|BOM JESUS DA SERRA|6
901|BONINAL|6
902|BONITO|6
910|BOQUIRA|6
924|BOTUPORA|6
960|BREJINHO DAS AMETISTAS (CAETIT|6
972|BREJO LUIZA DE BRITO (NOVO HOR|6
974|BREJOES|6
975|BREJOLANDIA|6
982|BROTAS DE MACAUBAS|6
984|BRUMADO|6
990|BUERAREMA|6
1008|BURITIRAMA|6
1017|Bahia|6
1018|Baixa Grande|6
1030|Barreiras|6
1052|Boa Nova|6
1059|Bom Jesus da Lapa|6
1082|CAATIBA|6
1084|CABACEIRAS DO PARAGUACU|6
1093|CABOTO (CANDEIAS)|6
1094|CABRALIA (PIATA)|6
1105|CACHOEIRA|6
1137|CACULE|6
1138|CAEM|6
1141|CAETANOS|6
1144|CAETE-ACU (PALMEIRAS)|6
1146|CAETITE|6
1147|CAFARNAUM|6
1163|CAIMBE (EUCLIDES DA CUNHA)|6
1165|CAIRU|6
1182|CALDAS DO JORRO|6
1183|CALDAS DO JORRO (TUCANO)|6
1186|CALDEIRAO GRANDE|6
1195|CAMACAN|6
1196|CAMACARI|6
1199|CAMAMU|6
1240|CAMPO ALEGRE DE LOURDES|6
1253|CAMPO FORMOSO|6
1254|CAMPO FORMOSO (PRESIDENTE DUTRA)|6
1293|CANAPOLIS|6
1294|CANARANA|6
1297|CANAVIEIRAS|6
1298|CANDEAL|6
1301|CANDEIAS|6
1305|CANDIBA|6
1311|CANDIDO SALES|6
1329|CANSANCAO|6
1334|CANUDOS|6
1349|CAPELA DO ALTO ALEGRE|6
1355|CAPIM GROSSO|6
1383|CARAIBAS|6
1401|CARAVELAS|6
1405|CARDEAL DA SILVA|6
1414|CARINHANHA|6
1444|CAROBA (CANDEIAS)|6
1460|CASA NOVA|6
1482|CASTRO ALVES|6
1493|CATINGA DO MOURA (JACOBINA)|6
1495|CATOLANDIA|6
1497|CATOLEZINHO (ITAMBE)|6
1498|CATU|6
1499|CATU DE ABRANTES (CAMACARI)|6
1507|CATURAMA|6
1529|CENTRAL|6
1537|CERAIMA (GUANAMBI)|6
1583|CHORROCHO|6
1589|CICERO DANTAS|6
1594|CIPO|6
1605|COARACI|6
1615|COCOS|6
1655|CONCEICAO DA FEIRA|6
1664|CONCEICAO DO ALMEIDA|6
1669|CONCEICAO DO COITE|6
1670|CONCEICAO DO JACUIPE|6
1683|CONDE|6
1684|CONDEUBA|6
1708|CONTENDAS DO SINCORA|6
1712|COQUEIROS (MARAGOGIPE)|6
1715|CORACAO DE MARIA|6
1719|CORDEIROS|6
1726|CORIBE|6
1740|CORONEL JOAO SA|6
1763|CORRENTINA|6
1782|COTEGIPE|6
1796|CRAVOLANDIA|6
1800|CRISOPOLIS|6
1815|CRISTOPOLIS|6
1823|CRUZ DAS ALMAS|6
1850|CUMURUXATIBA (PRADO)|6
1856|CURACA|6
1904|Camaçari|6
1923|Canavieiras|6
1924|Candeias|6
1980|Cipó|6
1997|Coronel João Sá|6
1998|Correntina|6
2003|Cristópolis|6
2006|Curaçá|6
2015|DARIO MEIRA|6
2031|DESCOBERTO (CORIBE)|6
2048|DIAS D AVILA|6
2049|DIAS D'AVILA|6
2050|DIAS DAVILA|6
2084|DOM BASILIO|6
2093|DOM MACEDO COSTA|6
2143|Dias D'Ávila|6
2174|ELISIO MEDRADO|6
2186|ENCRUZILHADA|6
2194|ENGENHEIRO FRANCA|6
2200|ENGENHEIRO PONTES (LAJE)|6
2203|ENTRE RIOS|6
2213|ERICO CARDOSO|6
2238|ESPLANADA|6
2260|EUCLIDES DA CUNHA|6
2264|EUNAPOLIS|6
2279|Entre Rios|6
2289|Eunápolis|6
2306|FATIMA|6
2321|FEIRA DA MATA|6
2322|FEIRA DE SANTANA|6
2356|FILADELFIA|6
2357|FIRMINO ALVES|6
2373|FLORESTA AZUL|6
2395|FORMOSA DO RIO PRETO|6
2417|FRANCA (PIRITIBA)|6
2453|Feira De Santana|6
2454|Feira de Santana|6
2456|Floresta Azul|6
2471|GABIARRA (EUNAPOLIS)|6
2484|GAMELEIRA DA LAPA (SITIO DO MA|6
2487|GANDU|6
2505|GAVIAO|6
2514|GENTIO DO OURO|6
2526|GLORIA|6
2555|GONGOGI|6
2566|GOVERNADOR JOAO DURVAL CARNEIR|6
2570|GOVERNADOR LOMANTO JUNIOR|6
2572|GOVERNADOR MANGABEIRA|6
2616|GUAJERU|6
2621|GUANAMBI|6
2640|GUARAJUBA (CAMACARI)|6
2660|GUARATINGA|6
2707|Guanambi|6
2732|HELIOPOLIS|6
2733|HELVECIA (NOVA VICOSA)|6
2745|HIDROLANDIA (UIBAI)|6
2758|HUMILDES (FEIRA DE SANTANA)|6
2764|IACU|6
2768|IAÇU|6
2780|IBIAJARA (RIO DO PIRES)|6
2785|IBIASSUCE|6
2786|IBICARAI|6
2788|IBICOARA|6
2789|IBICUI|6
2792|IBIPEBA|6
2793|IBIPITANGA|6
2795|IBIQUERA|6
2801|IBIRAJA (ITANHEM)|6
2805|IBIRAPITANGA|6
2806|IBIRAPUA|6
2809|IBIRATAIA|6
2813|IBITIARA|6
2817|IBITIRA|6
2819|IBITIRA (RIO DO ANTONIO)|6
2822|IBITITA|6
2825|IBITUPA (IBICUI)|6
2828|IBO (ABARE)|6
2829|IBOTIRAMA|6
2838|ICHU|6
2847|IGAPORA|6
2848|IGARA (SENHOR DO BONFIM)|6
2861|IGRAPIUNA|6
2866|IGUAI|6
2887|ILHEUS|6
2893|IMBASSAI (MATA DE SAO JOAO)|6
2924|INHAMBUPE|6
2928|INHATA (AMELIA RODRIGUES)|6
2930|INHAUMAS (SANTA MARIA DA VITOR|6
2937|INUBIA (PIATA)|6
2949|IPECAETA|6
2956|IPIAU|6
2958|IPIRA|6
2978|IPUPIARA|6
2986|IRAJUBA|6
2987|IRAMAIA|6
2990|IRAPORANGA (IRAQUARA)|6
2994|IRAQUARA|6
2995|IRARA|6
2998|IRECE|6
3009|ITABATAN (MUCURI)|6
3010|ITABELA|6
3012|ITABERABA|6
3020|ITABUNA|6
3023|ITACARE|6
3029|ITAETE|6
3030|ITAGI|6
3031|ITAGIBA|6
3032|ITAGIMIRIM|6
3035|ITAGUACU DA BAHIA|6
3043|ITAIA (FIRMINO ALVES)|6
3057|ITAJAI (NOVA CANAA)|6
3061|ITAJUIPE|6
3063|ITAMARAJU|6
3069|ITAMARI|6
3072|ITAMBE|6
3074|ITAMIRA|6
3075|ITAMIRA (APORA)|6
3078|ITAMOTINGA (JUAZEIRO)|6
3080|ITANAGE (LIVRAMENTO DE NOSSA S|6
3081|ITANAGRA|6
3085|ITANHEM|6
3087|ITANHÉM|6
3097|ITAPARICA|6
3098|ITAPE|6
3099|ITAPEBI|6
3111|ITAPETINGA|6
3115|ITAPICURU|6
3123|ITAPITANGA|6
3139|ITAQUARA|6
3144|ITARANTIM|6
3154|ITATIM|6
3172|ITIRUCU|6
3173|ITIUBA|6
3175|ITORORO|6
3178|ITUACU|6
3179|ITUBERA|6
3186|ITUPEVA (MEDEIROS NETO)|6
3193|IUIU|6
3208|Ibirapitanga|6
3210|Ibotirama|6
3235|Irecê|6
3240|Itabuna|6
3248|Itamaraju|6
3250|Itambé|6
3252|Itanhém|6
3263|Itarantim|6
3281|JABORANDI|6
3287|JACARACI|6
3303|JACOBINA|6
3314|JAGUAQUARA|6
3315|JAGUARA (FEIRA DE SANTANA)|6
3318|JAGUARARI|6
3327|JAGUARIPE|6
3333|JAIBA (FEIRA DE SANTANA)|6
3345|JANDAIRA|6
3398|JEQUIE|6
3399|JEQUIRICA|6
3403|JEREMOABO|6
3413|JIQUIRICA|6
3414|JITAUNA|6
3422|JOAO CORREIA (MUCUGE)|6
3425|JOAO DOURADO|6
3458|JUAZEIRO|6
3463|JUCURUCU|6
3494|JUSSARA|6
3495|JUSSARI|6
3496|JUSSIAPE|6
3507|Jacobina|6
3520|Jequié|6
3529|Juazeiro|6
3545|LAFAIETE COUTINHO|6
3591|LAGOA REAL|6
3603|LAJE|6
3611|LAJEDAO|6
3612|LAJEDINHO|6
3614|LAJEDO ALTO (IACU)|6
3615|LAJEDO DO TABOCAL|6
3621|LAMARAO|6
3628|LAPAO|6
3638|LARGO (PIRITIBA)|6
3642|LAURO DE FREITAS|6
3654|LENCOIS|6
3664|LICINIO DE ALMEIDA|6
3687|LIVRAMENTO DE NOSSA SENHORA|6
3701|LUCAIA (PLANALTO)|6
3712|LUIS EDUARDO MAGALHAES|6
3742|Lapão|6
3745|Lauro de Freitas|6
3766|MACAJUBA|6
3771|MACARANI|6
3776|MACAUBAS|6
3790|MACURURE|6
3793|MADRE DE DEUS|6
3796|MAETINGA|6
3805|MAIQUINIQUE|6
3806|MAIRI|6
3817|MALHADA|6
3818|MALHADA DE PEDRAS|6
3845|MANICOBA (JUAZEIRO)|6
3851|MANOEL VITORINO|6
3852|MANSIDAO|6
3872|MARACAS|6
3874|MARAGOGIPE|6
3882|MARAU|6
3890|MARCIONILIO SOUZA|6
3893|MARCOLINO MOURA (RIO DE CONTAS|6
3894|MARCOLINO MOURA (RIO DE CONTAS)|6
3907|MARIA QUITERIA (FEIRA DE SANTA|6
3953|MASCOTE|6
3959|MATA DE SAO JOAO|6
3973|MATINA|6
3975|MATINHA (FEIRA DE SANTANA)|6
4004|MEDEIROS NETO|6
4016|MENINO JESUS (CANDEIAS)|6
4030|MIGUEL CALMON|6
4034|MILAGRES|6
4067|MIRANGABA|6
4069|MIRANTE|6
4152|MONTE SANTO|6
4178|MORPARA|6
4188|MORRO DO CHAPEU|6
4198|MORTUGABA|6
4210|MUCUGE|6
4212|MUCURI|6
4218|MULUNGU DO MORRO|6
4220|MUNDO NOVO|6
4223|MUNICÃ?PIO DE MANSIDAO|6
4224|MUNIZ FERREIRA|6
4226|MUQUEM DE SAO FRANCISCO|6
4232|MURITIBA|6
4238|MUTUIPE|6
4246|Macaúbas|6
4252|Malhada de Pedras|6
4261|Maracás|6
4309|Morro do Chapéu|6
4316|Mutuípe|6
4318|NAGE (MARAGOGIPE)|6
4334|NAZARE|6
4351|NILO PECANHA|6
4363|NORDESTINA|6
4401|NOVA BRASILIA|6
4404|NOVA CANAA|6
4422|NOVA FATIMA|6
4430|NOVA IBIA|6
4438|NOVA ITARANA|6
4441|NOVA LIDICE|6
4467|NOVA REDENCAO|6
4478|NOVA SOURE|6
4488|NOVA VICOSA|6
4502|NOVO HORIZONTE|6
4523|NOVO TRIUNFO|6
4528|NUCLEO RES PILAR|6
4529|NUCLEO RESIDENCIAL PILAR|6
4530|NUCLEO RESIDENCIAL PILAR (JAGU|6
4531|NUCLEO RESIDENCIAL PILAR (JAGUARARI)|6
4590|OLINDINA|6
4594|OLIVEIRA DOS BREJINHOS|6
4619|OURICANGAS|6
4637|OUROLANDIA|6
4645|Oliveira Dos Brejinhos|6
4656|Ourolândia|6
4698|PALMAS DE MONTE ALTO|6
4709|PALMEIRAS|6
4747|PARAFUSO (CAMACARI)|6
4767|PARAMIRIM|6
4790|PARATINGA|6
4802|PARIPIRANGA|6
4825|PASSAGEM DOS TEIXEIRAS (CANDEI|6
4838|PATAIBA (AGUA FRIA)|6
4851|PAU A PIQUE (CASA NOVA)|6
4852|PAU BRASIL|6
4870|PAULO AFONSO|6
4880|PE DE SERRA|6
4901|PEDRAO|6
4914|PEDRO ALEXANDRE|6
4980|PIATA|6
4993|PILAO ARCADO|6
5002|PINDAI|6
5006|PINDOBACU|6
5028|PINHOES (JUAZEIRO)|6
5029|PINTADAS|6
5046|PIRAI DO NORTE|6
5075|PIRIPA|6
5077|PIRITIBA|6
5093|PLANALTINO|6
5094|PLANALTO|6
5108|POCO CENTRAL (AURELINO LEAL)|6
5119|POCOES|6
5124|POJUCA|6
5163|PONTO NOVO|6
5210|PORTO SAUIPE (ENTRE RIOS)|6
5211|PORTO SEGURO|6
5221|POSTO DA MATA (NOVA VICOSA)|6
5225|POTIRAGUA|6
5235|PRADO|6
5239|PRAIA DO FORTE (MATA DE SAO JO|6
5254|PRESIDENTE DUTRA|6
5258|PRESIDENTE JANIO QUADROS|6
5270|PRESIDENTE TANCREDO NEVES|6
5273|PREVENIDO (AMERICA DOURADA)|6
5359|Piritiba|6
5375|Porto Seguro|6
5377|Posto da Mata|6
5385|Presidente Jânio Quadros|6
5390|QUARACU (CANDIDO SALES)|6
5411|QUEIMADAS|6
5420|QUIJINGUE|6
5436|QUIXABEIRA|6
5450|RAFAEL JAMBEIRO|6
5485|REMANSO|6
5499|RETIROLANDIA|6
5501|RIACHAO DAS NEVES|6
5504|RIACHAO DO JACUIPE|6
5509|RIACHO DA GUIA (ALAGOINHAS)|6
5511|RIACHO DE SANTANA|6
5523|RIBEIRA DO AMPARO|6
5525|RIBEIRA DO POMBAL|6
5534|RIBEIRAO DO LARGO|6
5568|RIO DE CONTAS|6
5572|RIO DO ANTONIO|6
5575|RIO DO MEIO (ITORORO)|6
5577|RIO DO PIRES|6
5608|RIO REAL|6
5631|RODA VELHA|6
5632|RODA VELHA (SAO DESIDERIO)|6
5636|RODELAS|6
5675|RUY BARBOSA|6
5684|Riacho de Santana|6
5716|S ROQUE DO PARAGUACU|6
5732|SALGADALIA (CONCEICAO DO COITE|6
5739|SALINAS DA MARGARIDA|6
5744|SALOBRO (CANARANA)|6
5755|SALVADOR|6
5761|SAMBAIBA (ITAPICURU)|6
5776|SANTA BARBARA|6
5786|SANTA BRIGIDA|6
5796|SANTA CRUZ CABRALIA|6
5801|SANTA CRUZ DA VITORIA|6
5839|SANTA INES|6
5850|SANTA LUZIA|6
5867|SANTA MARIA DA VITORIA|6
5893|SANTA RITA DE CASSIA|6
5921|SANTA TERESINHA|6
5925|SANTA TEREZINHA|6
5935|SANTALUZ|6
5967|SANTANA DO SOBRADO (CASA NOVA)|6
5972|SANTANOPOLIS|6
5984|SANTO AMARO|6
6011|SANTO ANTONIO DE JESUS|6
6012|SANTO ANTONIO DE JESUS/|6
6052|SANTO ESTEVAO|6
6096|SAO DESIDERIO|6
6097|SAO DOMINGOS|6
6110|SAO FELIPE|6
6112|SAO FELIX|6
6116|SAO FELIX DO CORIBE|6
6131|SAO FRANCISCO DO CONDE|6
6140|SAO GABRIEL|6
6165|SAO GONCALO DOS CAMPOS|6
6178|SAO JOAO DA FORTALEZA (CICERO|6
6188|SAO JOAO DA VITORIA (VITORIA D|6
6255|SAO JOSE DA VITORIA|6
6292|SAO JOSE DO JACUIPE|6
6361|SAO MIGUEL DAS MATAS|6
6419|SAO ROQUE DO PARAGUACU (MARAGO|6
6437|SAO SEBASTIAO DO PASSE|6
6465|SAPEACU|6
6482|SATIRO DIAS|6
6485|SAUBARA|6
6488|SAUDE|6
6490|SEABRA|6
6495|SEBASTIAO LARANJEIRAS|6
6524|SENHOR DO BONFIM|6
6531|SENTO SE|6
6558|SERRA DO RAMALHO|6
6562|SERRA DOURADA|6
6569|SERRA PRETA|6
6573|SERRANA (BREJOES)|6
6581|SERRINHA|6
6586|SERROLANDIA|6
6616|SIMOES FILHO|6
6626|SITIO DO MATO|6
6627|SITIO DO QUINTO|6
6629|SITIO GRANDE (SAO DESIDERIO)|6
6631|SITIO NOVO (CATU)|6
6634|SOARES (AMERICA DOURADA)|6
6635|SOBRADINHO|6
6658|SOUTO SOARES|6
6661|SUBAUMA (ENTRE RIOS)|6
6675|SUSSUARANA (TANHACU)|6
6686|Salvador|6
6692|Santa Inês|6
6701|Santaluz|6
6730|Seabra|6
6747|Simões Filho|6
6761|SÃ£o GonÃ§alo dos Campos-Ba|6
6771|São Felipe|6
6773|São Francisco do Conde|6
6777|São Gonçalo dos Campos|6
6826|TABOCAS DO BREJO VELHO|6
6827|TABOLEIRO DO CASTRO (VARZEDO)|6
6829|TABOQUINHAS (ITACARE)|6
6859|TANHACU|6
6862|TANQUE NOVO|6
6864|TANQUINHO|6
6869|TAPEROA|6
6875|TAPIRAMUTA|6
6884|TAQUARENDI (MIRANGABA)|6
6913|TEIXEIRA DE FREITAS|6
6926|TEODORO SAMPAIO|6
6927|TEOFILANDIA|6
6929|TEOLANDIA|6
6940|TERRA NOVA|6
6957|TIJUACU (SENHOR DO BONFIM)|6
6974|TIQUARUCU (FEIRA DE SANTANA)|6
7005|TRACUPA (TUCANO)|6
7011|TRANCOSO (PORTO SEGURO)|6
7015|TREMEDAL|6
7049|TUCANO|6
7105|Teixeira de Freitas|6
7134|UAUA|6
7137|UBAIRA|6
7138|UBAITABA|6
7142|UBATA|6
7148|UBIRAITA (ANDARAI)|6
7153|UIBAI|6
7161|UMBURANAS|6
7165|UNA|6
7180|URANDI|6
7193|URUCUCA|6
7203|UTINGA|6
7217|Uruçuca|6
7229|VALENCA|6
7231|VALENTE|6
7257|VARZEA DA ROCA|6
7258|VARZEA DO POCO|6
7260|VARZEA NOVA|6
7263|VARZEDO|6
7277|VERA CRUZ|6
7375|VITORIA DA CONQUISTA|6
7415|Vitória Da Conquista|6
7416|Vitória da Conquista|6
7424|WAGNER|6
7427|WANDERLEY|6
7429|WENCESLAU GUIMARAES|6
7443|XIQUE-XIQUE|6
7460|bahia|6
7468|candeias|6
7494|irecer BA|6
7496|itabuna|6
7535|salvador|6
7540|santo estevão|6
9|ABAIARA|7
25|ACARAPE|7
26|ACARAU|7
31|ACOPIARA|7
98|AIUABA|7
113|ALCANTARAS|7
149|ALMOFALA (ITAREMA)|7
160|ALTANEIRA|7
194|ALTO SANTO|7
214|AMANAIARA (RERIUTABA)|7
215|AMANARI (MARANGUAPE)|7
237|AMONTADA|7
285|ANINGAS (HORIZONTE)|7
295|ANTONINA DO NORTE|7
329|APRAZIVEL (SOBRAL)|7
333|APUIARES|7
338|AQUIRAZ|7
347|ARACATI|7
348|ARACATIACU (SOBRAL)|7
355|ARACOIABA|7
380|ARANAU|7
381|ARANAU (ACARAU)|7
385|ARAPARI (ITAPIPOCA)|7
397|ARAQUEM (COREAU)|7
402|ARARENDA|7
405|ARARIPE|7
411|ARATUBA|7
449|ARNEIROZ|7
470|ARUARU (MORADA NOVA)|7
477|ASSARE|7
480|ASSIS (CRATEUS)|7
484|ASSUNCAO (ITAPIPOCA)|7
502|AURORA|7
531|Alto Santo|7
539|Amontada|7
552|Aquiraz|7
554|Aracati|7
562|Araripe|7
599|BAIXIO|7
616|BANABUIU|7
645|BARBALHA|7
654|BARRA (IGUATU)|7
698|BARREIRA|7
701|BARREIRAS (IGUATU)|7
709|BARREIROS (SAO BENEDITO)|7
712|BARRO|7
714|BARRO ALTO (IGUATU)|7
721|BARROQUINHA|7
734|BATURITE|7
739|BEBERIBE|7
740|BELA CRUZ|7
742|BELA VISTA (ITAPIPOCA)|7
762|BELMONTE (CRATO)|7
808|BITUPITA (BARROQUINHA)|7
826|BOA VIAGEM|7
973|BREJO SANTO|7
1026|Barbalha|7
1106|CACHOEIRA (MARANGUAPE)|7
1158|CAICARA (CRUZ)|7
